Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
2013-07-14,78.541664,streamflow,9288180,ft3/s,['A'],0
2013-07-15,72.39896,streamflow,9288180,ft3/s,['A'],0
2013-07-16,71.45684,streamflow,9288180,ft3/s,['A'],0
2013-07-17,75.29271,streamflow,9288180,ft3/s,['A'],0
2013-07-18,228.92577,streamflow,9288180,ft3/s,['A'],0
2013-07-19,162.96452,streamflow,9288180,ft3/s,['A'],0
2013-07-20,77.245834,streamflow,9288180,ft3/s,['A'],0
2013-07-21,70.854164,streamflow,9288180,ft3/s,['A'],0
2013-07-22,69.63438,streamflow,9288180,ft3/s,['A'],0
2013-07-23,66.385414,streamflow,9288180,ft3/s,['A'],0
2013-07-24,65.81354,streamflow,9288180,ft3/s,['A'],0
2013-07-25,68.77396,streamflow,9288180,ft3/s,['A'],0
2013-07-26,66.51666,streamflow,9288180,ft3/s,['A'],0
2013-07-27,67.65105,streamflow,9288180,ft3/s,['A'],0
2013-07-28,72.075,streamflow,9288180,ft3/s,['A'],0
2013-07-29,72.25938,streamflow,9288180,ft3/s,['A'],0
2013-07-30,70.59375,streamflow,9288180,ft3/s,['A'],0
2013-07-31,68.48021,streamflow,9288180,ft3/s,['A'],0
2013-08-01,70.032295,streamflow,9288180,ft3/s,['A'],0
2013-08-02,73.11875,streamflow,9288180,ft3/s,['A'],0
2013-08-03,71.66875,streamflow,9288180,ft3/s,['A'],0
2013-08-04,69.70104,streamflow,9288180,ft3/s,['A'],0
2013-08-05,69.93958,streamflow,9288180,ft3/s,['A'],0
2013-08-06,68.54479,streamflow,9288180,ft3/s,['A'],0
2013-08-07,69.67084,streamflow,9288180,ft3/s,['A'],0
2013-08-08,70.2625,streamflow,9288180,ft3/s,['A'],0
2013-08-09,72.10208,streamflow,9288180,ft3/s,['A'],0
2013-08-10,75.68542,streamflow,9288180,ft3/s,['A'],0
2013-08-11,75.39687,streamflow,9288180,ft3/s,['A'],0
2013-08-12,73.13959,streamflow,9288180,ft3/s,['A'],0
2013-08-13,75.26146,streamflow,9288180,ft3/s,['A'],0
2013-08-14,72.91459,streamflow,9288180,ft3/s,['A'],0
2013-08-15,71.833336,streamflow,9288180,ft3/s,['A'],0
2013-08-16,71.390625,streamflow,9288180,ft3/s,['A'],0
2013-08-17,71.71771,streamflow,9288180,ft3/s,['A'],0
2013-08-18,73.67604,streamflow,9288180,ft3/s,['A'],0
2013-08-19,75.77604,streamflow,9288180,ft3/s,['A'],0
2013-08-20,77.25,streamflow,9288180,ft3/s,['A'],0
2013-08-21,76.7,streamflow,9288180,ft3/s,['A'],0
2013-08-22,74.21146,streamflow,9288180,ft3/s,['A'],0
2013-08-23,75.53438,streamflow,9288180,ft3/s,['A'],0
2013-08-24,82.37708,streamflow,9288180,ft3/s,['A'],0
2013-08-25,84.71562,streamflow,9288180,ft3/s,['A'],0
2013-08-26,84.00625,streamflow,9288180,ft3/s,['A'],0
2013-08-27,86.5,streamflow,9288180,ft3/s,['A'],0
2013-08-28,91.89792,streamflow,9288180,ft3/s,['A'],0
2013-08-29,103.54896,streamflow,9288180,ft3/s,['A'],0
2013-08-30,89.354164,streamflow,9288180,ft3/s,['A'],0
2013-08-31,87.0875,streamflow,9288180,ft3/s,['A'],0
2013-09-01,88.06563,streamflow,9288180,ft3/s,['A'],0
2013-09-02,88.97813,streamflow,9288180,ft3/s,['A'],0
2013-09-03,85.51771,streamflow,9288180,ft3/s,['A'],0
2013-09-04,81.79375,streamflow,9288180,ft3/s,['A'],0
2013-09-05,82.8875,streamflow,9288180,ft3/s,['A'],0
2013-09-06,84.45104,streamflow,9288180,ft3/s,['A'],0
2013-09-07,79.97813,streamflow,9288180,ft3/s,['A'],0
2013-09-08,89.123955,streamflow,9288180,ft3/s,['A'],0
2013-09-09,96.94375,streamflow,9288180,ft3/s,['A'],0
2013-09-10,91.10104,streamflow,9288180,ft3/s,['A'],0
2013-09-11,118.254166,streamflow,9288180,ft3/s,['A'],0
2013-09-12,188.09375,streamflow,9288180,ft3/s,['A'],0
2013-09-13,183.46875,streamflow,9288180,ft3/s,['A'],0
2013-09-14,213.23958,streamflow,9288180,ft3/s,['A'],0
2013-09-15,121.6875,streamflow,9288180,ft3/s,['A'],0
2013-09-16,101.78125,streamflow,9288180,ft3/s,['A'],0
2013-09-17,123.34583,streamflow,9288180,ft3/s,['A'],0
2013-09-18,101.802086,streamflow,9288180,ft3/s,['A'],0
2013-09-19,90.34271,streamflow,9288180,ft3/s,['A'],0
2013-09-20,88.25729,streamflow,9288180,ft3/s,['A'],0
2013-09-21,90.063545,streamflow,9288180,ft3/s,['A'],0
2013-09-22,87.91771,streamflow,9288180,ft3/s,['A'],0
2013-09-23,107.501045,streamflow,9288180,ft3/s,['A'],0
2013-09-24,86.29896,streamflow,9288180,ft3/s,['A'],0
2013-09-25,83.237495,streamflow,9288180,ft3/s,['A'],0
2013-09-26,82.65312,streamflow,9288180,ft3/s,['A'],0
2013-09-27,84.36875,streamflow,9288180,ft3/s,['A'],0
2013-09-28,82.847916,streamflow,9288180,ft3/s,['A'],0
2013-09-29,81.68021,streamflow,9288180,ft3/s,['A'],0
2013-09-30,80.675,streamflow,9288180,ft3/s,['A'],0
2013-10-01,79.700005,streamflow,9288180,ft3/s,['A'],0
2013-10-02,76.933334,streamflow,9288180,ft3/s,['A'],0
2013-10-03,70.875,streamflow,9288180,ft3/s,['A'],0
2013-10-04,71.2625,streamflow,9288180,ft3/s,['A'],0
2013-10-05,72.1198,streamflow,9288180,ft3/s,['A'],0
2013-10-06,71.66563,streamflow,9288180,ft3/s,['A'],0
2013-10-07,70.379166,streamflow,9288180,ft3/s,['A'],0
2013-10-08,71.36979,streamflow,9288180,ft3/s,['A'],0
2013-10-09,71.354164,streamflow,9288180,ft3/s,['A'],0
2013-10-10,74.052086,streamflow,9288180,ft3/s,['A'],0
2013-10-11,80.495834,streamflow,9288180,ft3/s,['A'],0
2013-10-12,75.17083,streamflow,9288180,ft3/s,['A'],0
2013-10-13,74.280205,streamflow,9288180,ft3/s,['A'],0
2013-10-14,75.17604,streamflow,9288180,ft3/s,['A'],0
2013-10-15,76.8125,streamflow,9288180,ft3/s,['A'],0
2013-10-16,76.55729,streamflow,9288180,ft3/s,['A'],0
2013-10-17,74.7875,streamflow,9288180,ft3/s,['A'],0
2013-10-18,73.87396,streamflow,9288180,ft3/s,['A'],0
2013-10-19,73.975,streamflow,9288180,ft3/s,['A'],0
2013-10-20,73.575005,streamflow,9288180,ft3/s,['A'],0
2013-10-21,73.402084,streamflow,9288180,ft3/s,['A'],0
2013-10-22,73.114586,streamflow,9288180,ft3/s,['A'],0
2013-10-23,74.16146,streamflow,9288180,ft3/s,['A'],0
2013-10-24,74.07917,streamflow,9288180,ft3/s,['A'],0
2013-10-25,74.21667,streamflow,9288180,ft3/s,['A'],0
2013-10-26,74.46875,streamflow,9288180,ft3/s,['A'],0
2013-10-27,77.520836,streamflow,9288180,ft3/s,['A'],0
2013-10-28,78.3375,streamflow,9288180,ft3/s,['A'],0
2013-10-29,85.96562,streamflow,9288180,ft3/s,['A'],0
2013-10-30,82.0,streamflow,9288180,ft3/s,['A'],0
2013-10-31,77.9875,streamflow,9288180,ft3/s,['A'],0
2013-11-01,76.06875,streamflow,9288180,ft3/s,['A'],0
2013-11-02,76.575,streamflow,9288180,ft3/s,['A'],0
2013-11-03,76.35104,streamflow,9288180,ft3/s,['A'],0
2013-11-04,74.84479,streamflow,9288180,ft3/s,['A'],0
2013-11-05,75.28229,streamflow,9288180,ft3/s,['A'],0
2013-11-06,74.98541,streamflow,9288180,ft3/s,['A'],0
2013-11-07,76.48646,streamflow,9288180,ft3/s,['A'],0
2013-11-08,75.87708,streamflow,9288180,ft3/s,['A'],0
2013-11-09,75.666664,streamflow,9288180,ft3/s,['A'],0
2013-11-10,74.9,streamflow,9288180,ft3/s,['A'],0
2013-11-11,74.53958,streamflow,9288180,ft3/s,['A'],0
2013-11-12,74.2,streamflow,9288180,ft3/s,['A'],0
2013-11-13,75.24167,streamflow,9288180,ft3/s,['A'],0
2013-11-14,76.775,streamflow,9288180,ft3/s,['A'],0
2013-11-15,75.23333,streamflow,9288180,ft3/s,['A'],0
2013-11-16,75.004166,streamflow,9288180,ft3/s,['A'],0
2013-11-17,75.39479,streamflow,9288180,ft3/s,['A'],0
2013-11-18,74.90937,streamflow,9288180,ft3/s,['A'],0
2013-11-19,75.19479,streamflow,9288180,ft3/s,['A'],0
2013-11-20,75.96042,streamflow,9288180,ft3/s,['A'],0
2013-11-21,77.44479,streamflow,9288180,ft3/s,['A'],0
2013-11-22,79.7375,streamflow,9288180,ft3/s,['A'],0
2013-11-23,74.379166,streamflow,9288180,ft3/s,['A'],0
2013-11-24,79.73021,streamflow,9288180,ft3/s,['A'],0
2013-11-25,75.82188,streamflow,9288180,ft3/s,['A'],0
2013-11-26,75.60313,streamflow,9288180,ft3/s,['A'],0
2013-11-27,79.59688,streamflow,9288180,ft3/s,['A'],0
2013-11-28,78.308334,streamflow,9288180,ft3/s,['A'],0
2013-11-29,77.13333,streamflow,9288180,ft3/s,['A'],0
2013-11-30,77.27812,streamflow,9288180,ft3/s,['A'],0
2013-12-01,76.09167,streamflow,9288180,ft3/s,['A'],0
2013-12-02,77.65729,streamflow,9288180,ft3/s,['A'],0
2013-12-03,78.53333,streamflow,9288180,ft3/s,['A'],0
2013-12-04,76.3,streamflow,9288180,ft3/s,['A'],0
2013-12-05,73.97143,streamflow,9288180,ft3/s,['A'],0
2013-12-06,,streamflow,9288180,ft3/s,['A'],0
2013-12-07,,streamflow,9288180,ft3/s,['A'],0
2013-12-08,,streamflow,9288180,ft3/s,['A'],0
2013-12-09,,streamflow,9288180,ft3/s,['A'],0
2013-12-10,,streamflow,9288180,ft3/s,['A'],0
2013-12-11,,streamflow,9288180,ft3/s,['A'],0
2013-12-12,,streamflow,9288180,ft3/s,['A'],0
2013-12-13,,streamflow,9288180,ft3/s,['A'],0
2013-12-14,,streamflow,9288180,ft3/s,['A'],0
2013-12-15,,streamflow,9288180,ft3/s,['A'],0
2013-12-16,,streamflow,9288180,ft3/s,['A'],0
2013-12-17,,streamflow,9288180,ft3/s,['A'],0
2013-12-18,,streamflow,9288180,ft3/s,['A'],0
2013-12-19,,streamflow,9288180,ft3/s,['A'],0
2013-12-20,,streamflow,9288180,ft3/s,['A'],0
2013-12-21,,streamflow,9288180,ft3/s,['A'],0
2013-12-22,,streamflow,9288180,ft3/s,['A'],0
2013-12-23,,streamflow,9288180,ft3/s,['A'],0
2013-12-24,,streamflow,9288180,ft3/s,['A'],0
2013-12-25,,streamflow,9288180,ft3/s,['A'],0
2013-12-26,,streamflow,9288180,ft3/s,['A'],0
2013-12-27,,streamflow,9288180,ft3/s,['A'],0
2013-12-28,,streamflow,9288180,ft3/s,['A'],0
2013-12-29,,streamflow,9288180,ft3/s,['A'],0
2013-12-30,,streamflow,9288180,ft3/s,['A'],0
2013-12-31,,streamflow,9288180,ft3/s,['A'],0
2014-01-01,,streamflow,9288180,ft3/s,['A'],0
2014-01-02,,streamflow,9288180,ft3/s,['A'],0
2014-01-03,,streamflow,9288180,ft3/s,['A'],0
2014-01-04,,streamflow,9288180,ft3/s,['A'],0
2014-01-05,,streamflow,9288180,ft3/s,['A'],0
2014-01-06,,streamflow,9288180,ft3/s,['A'],0
2014-01-07,,streamflow,9288180,ft3/s,['A'],0
2014-01-08,,streamflow,9288180,ft3/s,['A'],0
2014-01-09,,streamflow,9288180,ft3/s,['A'],0
2014-01-10,,streamflow,9288180,ft3/s,['A'],0
2014-01-11,,streamflow,9288180,ft3/s,['A'],0
2014-01-12,,streamflow,9288180,ft3/s,['A'],0
2014-01-13,,streamflow,9288180,ft3/s,['A'],0
2014-01-14,,streamflow,9288180,ft3/s,['A'],0
2014-01-15,,streamflow,9288180,ft3/s,['A'],0
2014-01-16,,streamflow,9288180,ft3/s,['A'],0
2014-01-17,,streamflow,9288180,ft3/s,['A'],0
2014-01-18,,streamflow,9288180,ft3/s,['A'],0
2014-01-19,,streamflow,9288180,ft3/s,['A'],0
2014-01-20,,streamflow,9288180,ft3/s,['A'],0
2014-01-21,,streamflow,9288180,ft3/s,['A'],0
2014-01-22,,streamflow,9288180,ft3/s,['A'],0
2014-01-23,,streamflow,9288180,ft3/s,['A'],0
2014-01-24,,streamflow,9288180,ft3/s,['A'],0
2014-01-25,,streamflow,9288180,ft3/s,['A'],0
2014-01-26,,streamflow,9288180,ft3/s,['A'],0
2014-01-27,,streamflow,9288180,ft3/s,['A'],0
2014-01-28,,streamflow,9288180,ft3/s,['A'],0
2014-01-29,,streamflow,9288180,ft3/s,['A'],0
2014-01-30,,streamflow,9288180,ft3/s,['A'],0
2014-01-31,,streamflow,9288180,ft3/s,['A'],0
2014-02-01,,streamflow,9288180,ft3/s,['A'],0
2014-02-02,,streamflow,9288180,ft3/s,['A'],0
2014-02-03,,streamflow,9288180,ft3/s,['A'],0
2014-02-04,,streamflow,9288180,ft3/s,['A'],0
2014-02-05,,streamflow,9288180,ft3/s,['A'],0
2014-02-06,,streamflow,9288180,ft3/s,['A'],0
2014-02-07,,streamflow,9288180,ft3/s,['A'],0
2014-02-08,,streamflow,9288180,ft3/s,['A'],0
2014-02-09,,streamflow,9288180,ft3/s,['A'],0
2014-02-10,,streamflow,9288180,ft3/s,['A'],0
2014-02-11,,streamflow,9288180,ft3/s,['A'],0
2014-02-12,,streamflow,9288180,ft3/s,['A'],0
2014-02-13,,streamflow,9288180,ft3/s,['A'],0
2014-02-14,,streamflow,9288180,ft3/s,['A'],0
2014-02-15,,streamflow,9288180,ft3/s,['A'],0
2014-02-16,,streamflow,9288180,ft3/s,['A'],0
2014-02-17,77.28382,streamflow,9288180,ft3/s,['A'],0
2014-02-18,73.785416,streamflow,9288180,ft3/s,['A'],0
2014-02-19,73.64896,streamflow,9288180,ft3/s,['A'],0
2014-02-20,74.015625,streamflow,9288180,ft3/s,['A'],0
2014-02-21,76.55104,streamflow,9288180,ft3/s,['A'],0
2014-02-22,72.59167,streamflow,9288180,ft3/s,['A'],0
2014-02-23,71.05,streamflow,9288180,ft3/s,['A'],0
2014-02-24,71.84062,streamflow,9288180,ft3/s,['A'],0
2014-02-25,72.56146,streamflow,9288180,ft3/s,['A'],0
2014-02-26,73.90938,streamflow,9288180,ft3/s,['A'],0
2014-02-27,73.88229,streamflow,9288180,ft3/s,['A'],0
2014-02-28,72.23854,streamflow,9288180,ft3/s,['A'],0
2014-03-01,70.91146,streamflow,9288180,ft3/s,['A'],0
2014-03-02,71.36979,streamflow,9288180,ft3/s,['A'],0
2014-03-03,69.24375,streamflow,9288180,ft3/s,['A'],0
2014-03-04,69.07188,streamflow,9288180,ft3/s,['A'],0
2014-03-05,68.32709,streamflow,9288180,ft3/s,['A'],0
2014-03-06,67.46771,streamflow,9288180,ft3/s,['A'],0
2014-03-07,70.04063,streamflow,9288180,ft3/s,['A'],0
2014-03-08,69.635414,streamflow,9288180,ft3/s,['A'],0
2014-03-09,68.29271,streamflow,9288180,ft3/s,['A'],0
2014-03-10,68.63854,streamflow,9288180,ft3/s,['A'],0
2014-03-11,67.78854,streamflow,9288180,ft3/s,['A'],0
2014-03-12,67.27292,streamflow,9288180,ft3/s,['A'],0
2014-03-13,65.93229,streamflow,9288180,ft3/s,['A'],0
2014-03-14,65.65625,streamflow,9288180,ft3/s,['A'],0
2014-03-15,65.68542,streamflow,9288180,ft3/s,['A'],0
2014-03-16,64.80521,streamflow,9288180,ft3/s,['A'],0
2014-03-17,65.572914,streamflow,9288180,ft3/s,['A'],0
2014-03-18,65.6927,streamflow,9288180,ft3/s,['A'],0
2014-03-19,65.13229,streamflow,9288180,ft3/s,['A'],0
2014-03-20,65.96667,streamflow,9288180,ft3/s,['A'],0
2014-03-21,66.42812,streamflow,9288180,ft3/s,['A'],0
2014-03-22,67.27292,streamflow,9288180,ft3/s,['A'],0
2014-03-23,67.479164,streamflow,9288180,ft3/s,['A'],0
2014-03-24,66.62604,streamflow,9288180,ft3/s,['A'],0
2014-03-25,67.81146,streamflow,9288180,ft3/s,['A'],0
2014-03-26,67.9375,streamflow,9288180,ft3/s,['A'],0
2014-03-27,68.86667,streamflow,9288180,ft3/s,['A'],0
2014-03-28,68.9,streamflow,9288180,ft3/s,['A'],0
2014-03-29,67.123955,streamflow,9288180,ft3/s,['A'],0
2014-03-30,67.73125,streamflow,9288180,ft3/s,['A'],0
2014-03-31,68.61354,streamflow,9288180,ft3/s,['A'],0
2014-04-01,68.78021,streamflow,9288180,ft3/s,['A'],0
2014-04-02,78.17084,streamflow,9288180,ft3/s,['A'],0
2014-04-03,78.625,streamflow,9288180,ft3/s,['A'],0
2014-04-04,78.525,streamflow,9288180,ft3/s,['A'],0
2014-04-05,78.887505,streamflow,9288180,ft3/s,['A'],0
2014-04-06,78.7875,streamflow,9288180,ft3/s,['A'],0
2014-04-07,78.35,streamflow,9288180,ft3/s,['A'],0
2014-04-08,76.81979,streamflow,9288180,ft3/s,['A'],0
2014-04-09,76.91563,streamflow,9288180,ft3/s,['A'],0
2014-04-10,88.70521,streamflow,9288180,ft3/s,['A'],0
2014-04-11,87.4125,streamflow,9288180,ft3/s,['A'],0
2014-04-12,87.625,streamflow,9288180,ft3/s,['A'],0
2014-04-13,88.4875,streamflow,9288180,ft3/s,['A'],0
2014-04-14,92.94375,streamflow,9288180,ft3/s,['A'],0
2014-04-15,92.80729,streamflow,9288180,ft3/s,['A'],0
2014-04-16,86.6375,streamflow,9288180,ft3/s,['A'],0
2014-04-17,84.36667,streamflow,9288180,ft3/s,['A'],0
2014-04-18,83.16563,streamflow,9288180,ft3/s,['A'],0
2014-04-19,84.36146,streamflow,9288180,ft3/s,['A'],0
2014-04-20,86.311455,streamflow,9288180,ft3/s,['A'],0
2014-04-21,86.655205,streamflow,9288180,ft3/s,['A'],0
2014-04-22,86.42396,streamflow,9288180,ft3/s,['A'],0
2014-04-23,87.22083,streamflow,9288180,ft3/s,['A'],0
2014-04-24,86.42604,streamflow,9288180,ft3/s,['A'],0
2014-04-25,87.31458,streamflow,9288180,ft3/s,['A'],0
2014-04-26,90.160416,streamflow,9288180,ft3/s,['A'],0
2014-04-27,99.839584,streamflow,9288180,ft3/s,['A'],0
2014-04-28,98.19688,streamflow,9288180,ft3/s,['A'],0
2014-04-29,94.69583,streamflow,9288180,ft3/s,['A'],0
2014-04-30,92.515625,streamflow,9288180,ft3/s,['A'],0
2014-05-01,91.21875,streamflow,9288180,ft3/s,['A'],0
2014-05-02,90.77917,streamflow,9288180,ft3/s,['A'],0
2014-05-03,88.39271,streamflow,9288180,ft3/s,['A'],0
2014-05-04,88.14896,streamflow,9288180,ft3/s,['A'],0
2014-05-05,85.206245,streamflow,9288180,ft3/s,['A'],0
2014-05-06,85.98958,streamflow,9288180,ft3/s,['A'],0
2014-05-07,91.28021,streamflow,9288180,ft3/s,['A'],0
2014-05-08,102.08542,streamflow,9288180,ft3/s,['A'],0
2014-05-09,105.65625,streamflow,9288180,ft3/s,['A'],0
2014-05-10,108.822914,streamflow,9288180,ft3/s,['A'],0
2014-05-11,112.729164,streamflow,9288180,ft3/s,['A'],0
2014-05-12,115.09375,streamflow,9288180,ft3/s,['A'],0
2014-05-13,111.333336,streamflow,9288180,ft3/s,['A'],0
2014-05-14,110.197914,streamflow,9288180,ft3/s,['A'],0
2014-05-15,103.895836,streamflow,9288180,ft3/s,['A'],0
2014-05-16,98.96667,streamflow,9288180,ft3/s,['A'],0
2014-05-17,100.35729,streamflow,9288180,ft3/s,['A'],0
2014-05-18,99.811455,streamflow,9288180,ft3/s,['A'],0
2014-05-19,106.5625,streamflow,9288180,ft3/s,['A'],0
2014-05-20,113.125,streamflow,9288180,ft3/s,['A'],0
2014-05-21,118.135414,streamflow,9288180,ft3/s,['A'],0
2014-05-22,118.958336,streamflow,9288180,ft3/s,['A'],0
2014-05-23,120.260414,streamflow,9288180,ft3/s,['A'],0
2014-05-24,116.197914,streamflow,9288180,ft3/s,['A'],0
2014-05-25,111.864586,streamflow,9288180,ft3/s,['A'],0
2014-05-26,110.666664,streamflow,9288180,ft3/s,['A'],0
2014-05-27,104.885414,streamflow,9288180,ft3/s,['A'],0
2014-05-28,105.947914,streamflow,9288180,ft3/s,['A'],0
2014-05-29,137.77083,streamflow,9288180,ft3/s,['A'],0
2014-05-30,172.83333,streamflow,9288180,ft3/s,['A'],0
2014-05-31,213.125,streamflow,9288180,ft3/s,['A'],0
2014-06-01,248.36458,streamflow,9288180,ft3/s,['A'],0
2014-06-02,254.70833,streamflow,9288180,ft3/s,['A'],0
2014-06-03,232.96875,streamflow,9288180,ft3/s,['A'],0
2014-06-04,212.53125,streamflow,9288180,ft3/s,['A'],0
2014-06-05,194.17708,streamflow,9288180,ft3/s,['A'],0
2014-06-06,171.6875,streamflow,9288180,ft3/s,['A'],0
2014-06-07,152.26042,streamflow,9288180,ft3/s,['A'],0
2014-06-08,126.947914,streamflow,9288180,ft3/s,['A'],0
2014-06-09,110.520836,streamflow,9288180,ft3/s,['A'],0
2014-06-10,98.16979,streamflow,9288180,ft3/s,['A'],0
2014-06-11,90.854164,streamflow,9288180,ft3/s,['A'],0
2014-06-12,81.75,streamflow,9288180,ft3/s,['A'],0
2014-06-13,81.222916,streamflow,9288180,ft3/s,['A'],0
2014-06-14,73.98854,streamflow,9288180,ft3/s,['A'],0
2014-06-15,72.97396,streamflow,9288180,ft3/s,['A'],0
2014-06-16,72.22708,streamflow,9288180,ft3/s,['A'],0
2014-06-17,66.975,streamflow,9288180,ft3/s,['A'],0
2014-06-18,65.87292,streamflow,9288180,ft3/s,['A'],0
2014-06-19,63.170834,streamflow,9288180,ft3/s,['A'],0
2014-06-20,64.60729,streamflow,9288180,ft3/s,['A'],0
2014-06-21,62.191666,streamflow,9288180,ft3/s,['A'],0
2014-06-22,60.978127,streamflow,9288180,ft3/s,['A'],0
2014-06-23,62.00104,streamflow,9288180,ft3/s,['A'],0
2014-06-24,62.51146,streamflow,9288180,ft3/s,['A'],0
2014-06-25,62.288544,streamflow,9288180,ft3/s,['A'],0
2014-06-26,62.298958,streamflow,9288180,ft3/s,['A'],0
2014-06-27,66.34375,streamflow,9288180,ft3/s,['A'],0
2014-06-28,67.74271,streamflow,9288180,ft3/s,['A'],0
2014-06-29,65.92917,streamflow,9288180,ft3/s,['A'],0
2014-06-30,64.862495,streamflow,9288180,ft3/s,['A'],0
2014-07-01,65.75521,streamflow,9288180,ft3/s,['A'],0
2014-07-02,69.45,streamflow,9288180,ft3/s,['A'],0
2014-07-03,71.66771,streamflow,9288180,ft3/s,['A'],0
2014-07-04,71.375,streamflow,9288180,ft3/s,['A'],0
2014-07-05,72.760414,streamflow,9288180,ft3/s,['A'],0
2014-07-06,75.556244,streamflow,9288180,ft3/s,['A'],0
2014-07-07,74.68125,streamflow,9288180,ft3/s,['A'],0
2014-07-08,74.01875,streamflow,9288180,ft3/s,['A'],0
2014-07-09,74.09688,streamflow,9288180,ft3/s,['A'],0
2014-07-10,84.734375,streamflow,9288180,ft3/s,['A'],0
2014-07-11,80.63646,streamflow,9288180,ft3/s,['A'],0
2014-07-12,85.964584,streamflow,9288180,ft3/s,['A'],0
2014-07-13,82.714584,streamflow,9288180,ft3/s,['A'],0
2014-07-14,76.775,streamflow,9288180,ft3/s,['A'],0
2014-07-15,72.225,streamflow,9288180,ft3/s,['A'],0
2014-07-16,68.01771,streamflow,9288180,ft3/s,['A'],0
2014-07-17,67.00938,streamflow,9288180,ft3/s,['A'],0
2014-07-18,65.760414,streamflow,9288180,ft3/s,['A'],0
2014-07-19,63.65,streamflow,9288180,ft3/s,['A'],0
2014-07-20,59.757294,streamflow,9288180,ft3/s,['A'],0
2014-07-21,62.27396,streamflow,9288180,ft3/s,['A'],0
2014-07-22,61.64896,streamflow,9288180,ft3/s,['A'],0
2014-07-23,60.28542,streamflow,9288180,ft3/s,['A'],0
2014-07-24,58.608334,streamflow,9288180,ft3/s,['A'],0
2014-07-25,58.8375,streamflow,9288180,ft3/s,['A'],0
2014-07-26,57.775,streamflow,9288180,ft3/s,['A'],0
2014-07-27,57.827084,streamflow,9288180,ft3/s,['A'],0
2014-07-28,61.039585,streamflow,9288180,ft3/s,['A'],0
2014-07-29,68.71875,streamflow,9288180,ft3/s,['A'],0
2014-07-30,76.96042,streamflow,9288180,ft3/s,['A'],0
2014-07-31,79.967705,streamflow,9288180,ft3/s,['A'],0
2014-08-01,74.390625,streamflow,9288180,ft3/s,['A'],0
2014-08-02,70.49375,streamflow,9288180,ft3/s,['A'],0
2014-08-03,65.55312,streamflow,9288180,ft3/s,['A'],0
2014-08-04,70.44479,streamflow,9288180,ft3/s,['A'],0
2014-08-05,94.11042,streamflow,9288180,ft3/s,['A'],0
2014-08-06,149.70416,streamflow,9288180,ft3/s,['A'],0
2014-08-07,97.86979,streamflow,9288180,ft3/s,['A'],0
2014-08-08,91.08021,streamflow,9288180,ft3/s,['A'],0
2014-08-09,84.405205,streamflow,9288180,ft3/s,['A'],0
2014-08-10,89.00521,streamflow,9288180,ft3/s,['A'],0
2014-08-11,84.70937,streamflow,9288180,ft3/s,['A'],0
2014-08-12,79.1125,streamflow,9288180,ft3/s,['A'],0
2014-08-13,80.16771,streamflow,9288180,ft3/s,['A'],0
2014-08-14,84.28854,streamflow,9288180,ft3/s,['A'],0
2014-08-15,84.88854,streamflow,9288180,ft3/s,['A'],0
2014-08-16,79.4,streamflow,9288180,ft3/s,['A'],0
2014-08-17,77.0125,streamflow,9288180,ft3/s,['A'],0
2014-08-18,75.63125,streamflow,9288180,ft3/s,['A'],0
2014-08-19,77.71979,streamflow,9288180,ft3/s,['A'],0
2014-08-20,99.93437,streamflow,9288180,ft3/s,['A'],0
2014-08-21,80.5125,streamflow,9288180,ft3/s,['A'],0
2014-08-22,77.21354,streamflow,9288180,ft3/s,['A'],0
2014-08-23,113.56875,streamflow,9288180,ft3/s,['A'],0
2014-08-24,126.03125,streamflow,9288180,ft3/s,['A'],0
2014-08-25,101.50833,streamflow,9288180,ft3/s,['A'],0
2014-08-26,93.60625,streamflow,9288180,ft3/s,['A'],0
2014-08-27,91.59896,streamflow,9288180,ft3/s,['A'],0
2014-08-28,125.671875,streamflow,9288180,ft3/s,['A'],0
2014-08-29,87.49062,streamflow,9288180,ft3/s,['A'],0
2014-08-30,84.38854,streamflow,9288180,ft3/s,['A'],0
2014-08-31,82.24375,streamflow,9288180,ft3/s,['A'],0
2014-09-01,79.0375,streamflow,9288180,ft3/s,['A'],0
2014-09-02,77.925,streamflow,9288180,ft3/s,['A'],0
2014-09-03,76.40417,streamflow,9288180,ft3/s,['A'],0
2014-09-04,75.875,streamflow,9288180,ft3/s,['A'],0
2014-09-05,74.958336,streamflow,9288180,ft3/s,['A'],0
2014-09-06,76.61562,streamflow,9288180,ft3/s,['A'],0
2014-09-07,77.7875,streamflow,9288180,ft3/s,['A'],0
2014-09-08,77.69375,streamflow,9288180,ft3/s,['A'],0
2014-09-09,86.578125,streamflow,9288180,ft3/s,['A'],0
2014-09-10,91.78438,streamflow,9288180,ft3/s,['A'],0
2014-09-11,81.28125,streamflow,9288180,ft3/s,['A'],0
2014-09-12,79.15,streamflow,9288180,ft3/s,['A'],0
2014-09-13,78.950005,streamflow,9288180,ft3/s,['A'],0
2014-09-14,77.675,streamflow,9288180,ft3/s,['A'],0
2014-09-15,76.62604,streamflow,9288180,ft3/s,['A'],0
2014-09-16,74.20937,streamflow,9288180,ft3/s,['A'],0
2014-09-17,72.99271,streamflow,9288180,ft3/s,['A'],0
2014-09-18,75.03125,streamflow,9288180,ft3/s,['A'],0
2014-09-19,73.51667,streamflow,9288180,ft3/s,['A'],0
